Date,Open,High,Low,Close,Adj Close,Volume
2021-07-01,80500.0,80600.0,80000.0,80100.0,75190.1015625,13382882
2021-07-02,80000.0,80400.0,79900.0,80000.0,75096.2421875,8753097
2021-07-05,80100.0,80800.0,80000.0,80400.0,75471.7109375,8330969
2021-07-06,80600.0,81200.0,80500.0,81200.0,76222.671875,12131651
2021-07-07,81200.0,81300.0,80300.0,80800.0,75847.1953125,15992202
2021-07-08,81100.0,81200.0,79900.0,79900.0,75002.359375,16660998
2021-07-09,79600.0,79800.0,79000.0,79400.0,74533.0234375,22720577
2021-07-12,79900.0,80000.0,79500.0,79700.0,74814.609375,9768108
2021-07-13,80000.0,80200.0,79800.0,79800.0,74908.5,9863450
2021-07-14,79400.0,79600.0,79100.0,79500.0,74626.8828125,11575636
2021-07-15,79800.0,80600.0,79500.0,80600.0,75659.4609375,13766279
2021-07-16,80100.0,80100.0,79500.0,79800.0,74908.5,10859399
2021-07-19,79100.0,79200.0,78800.0,79000.0,74157.5234375,13155414
2021-07-20,78500.0,79000.0,78400.0,79000.0,74157.5234375,12456646
2021-07-21,79000.0,79100.0,78500.0,78500.0,73688.1796875,12355296
2021-07-22,79000.0,79800.0,78900.0,79700.0,74814.609375,12618790
2021-07-23,79700.0,79900.0,79200.0,79300.0,74439.140625,9098910
2021-07-26,79400.0,79500.0,78800.0,78800.0,73969.8046875,10040975
2021-07-27,79200.0,79400.0,78500.0,78500.0,73688.1796875,11427693
2021-07-28,78300.0,79200.0,78100.0,79200.0,74345.2734375,12743417
2021-07-29,78800.0,79400.0,78800.0,79000.0,74157.5234375,14360453
2021-07-30,78900.0,78900.0,78500.0,78500.0,73688.1796875,13823411
2021-08-02,79200.0,79500.0,78700.0,79300.0,74439.140625,11739124
2021-08-03,79400.0,81400.0,79300.0,81400.0,76410.4140625,24339360
2021-08-04,82200.0,83100.0,81800.0,82900.0,77818.484375,25642368
2021-08-05,83300.0,83300.0,82000.0,82100.0,77067.5078125,18485469
2021-08-06,81900.0,82500.0,81300.0,81500.0,76504.2890625,13342623
2021-08-09,81500.0,82300.0,80900.0,81500.0,76504.2890625,15522581
2021-08-10,82300.0,82400.0,80100.0,80200.0,75283.96875,20362639
2021-08-11,79600.0,79800.0,78500.0,78500.0,73688.1796875,30241137
2021-08-12,77100.0,78200.0,76900.0,77000.0,72280.140625,42365223
2021-08-13,75800.0,76000.0,74100.0,74400.0,69839.5078125,61270643
2021-08-17,74000.0,75100.0,74000.0,74200.0,69651.7578125,30944847
2021-08-18,73900.0,74600.0,73100.0,73900.0,69370.1484375,29192631
2021-08-19,73500.0,74400.0,73100.0,73100.0,68619.1796875,22166298
2021-08-20,73500.0,73900.0,72500.0,72700.0,68243.6953125,22364803
2021-08-23,73300.0,74000.0,73000.0,73300.0,68806.921875,19384648
2021-08-24,73900.0,75700.0,73900.0,75600.0,70965.9375,21016913
2021-08-25,76200.0,76600.0,74900.0,75700.0,71059.8046875,22319664
2021-08-26,76100.0,76200.0,74600.0,74600.0,70027.2265625,16671494
2021-08-27,74300.0,75000.0,73800.0,74300.0,69745.6328125,15172748
2021-08-30,75400.0,75500.0,74200.0,74600.0,70027.2265625,12686999
2021-08-31,74900.0,76700.0,74300.0,76700.0,71998.515625,24630370
2021-09-01,76700.0,77100.0,75900.0,76800.0,72092.390625,16114775
2021-09-02,76800.0,76800.0,75700.0,76000.0,71341.421875,15347486
2021-09-03,76400.0,76700.0,76000.0,76600.0,71904.6484375,12096419
2021-09-06,76800.0,77600.0,76600.0,77300.0,72561.75,12861180
2021-09-07,77100.0,77100.0,75900.0,76100.0,71435.3046875,13239401
2021-09-08,76000.0,76400.0,75600.0,76300.0,71623.03125,11798147
2021-09-09,76400.0,76600.0,75000.0,75300.0,70684.3359375,17600770
2021-09-10,75300.0,75600.0,74800.0,75300.0,70684.3359375,10103212
2021-09-13,75200.0,76300.0,75100.0,76300.0,71623.03125,11397775
2021-09-14,77100.0,77700.0,76600.0,76600.0,71904.6484375,18167057
2021-09-15,77400.0,77400.0,76400.0,77000.0,72280.140625,12829128
2021-09-16,77300.0,77400.0,76100.0,76100.0,71435.3046875,13067622
2021-09-17,76300.0,77200.0,75900.0,77200.0,72467.859375,16289502
2021-09-23,77500.0,77600.0,76800.0,77400.0,72655.6015625,17055590
2021-09-24,77600.0,77700.0,77100.0,77300.0,72561.75,12247274
2021-09-27,77300.0,77700.0,77000.0,77700.0,72937.2109375,11699798
2021-09-28,77700.0,77800.0,76200.0,76300.0,71623.03125,15406382
2021-09-29,74800.0,75300.0,73800.0,74100.0,69888.546875,23992458
2021-09-30,74300.0,74800.0,73700.0,74100.0,69888.546875,19919361
2021-10-01,73900.0,74000.0,72900.0,73200.0,69039.703125,15803395
2021-10-05,73000.0,73000.0,71400.0,72200.0,68096.5390625,24013921
2021-10-06,72600.0,72800.0,71200.0,71300.0,67247.6796875,18956962
2021-10-07,71600.0,72100.0,71300.0,71600.0,67530.640625,13683532
2021-10-08,72300.0,72400.0,71500.0,71500.0,67436.3125,14043287
2021-10-12,70700.0,70900.0,68700.0,69000.0,65078.4140625,31001484
2021-10-13,68700.0,69600.0,68300.0,68800.0,64889.76953125,24172015
2021-10-14,69000.0,69800.0,68800.0,69400.0,65455.671875,19520641
2021-10-15,70200.0,71000.0,70000.0,70100.0,66115.8828125,18051612
2021-10-18,70200.0,70300.0,69200.0,70200.0,66210.203125,13486391
2021-10-19,70800.0,71000.0,70400.0,70600.0,66587.46875,9507991
2021-10-20,70700.0,71000.0,70200.0,70300.0,66304.5234375,10151638
2021-10-21,70300.0,70600.0,70000.0,70200.0,66210.203125,10891094
2021-10-22,70000.0,70700.0,70000.0,70400.0,66398.84375,8395448
2021-10-25,69900.0,70600.0,69500.0,70200.0,66210.203125,10029621
2021-10-26,70600.0,71500.0,70400.0,71100.0,67059.0546875,10528252
2021-10-27,71000.0,71000.0,70000.0,70100.0,66115.8828125,10295316
2021-10-28,69500.0,72200.0,69500.0,70700.0,66681.7890625,20644902
2021-10-29,71200.0,71600.0,69700.0,69800.0,65832.9453125,17016151
2021-11-01,70200.0,70600.0,69900.0,69900.0,65927.2578125,11503729
2021-11-02,70800.0,72200.0,70700.0,71500.0,67436.3125,16812570
2021-11-03,71700.0,71700.0,70100.0,70400.0,66398.84375,12770428
2021-11-04,71200.0,71600.0,70500.0,70600.0,66587.46875,11818987
2021-11-05,71600.0,71600.0,70200.0,70200.0,66210.203125,12667743
2021-11-08,70400.0,70600.0,69800.0,70600.0,66587.46875,11121981
2021-11-09,70300.0,71000.0,70100.0,70500.0,66493.15625,11159589
2021-11-10,70300.0,70900.0,70200.0,70200.0,66210.203125,9422009
2021-11-11,69900.0,70000.0,69600.0,69900.0,65927.2578125,11489122
2021-11-12,70200.0,70900.0,69900.0,70600.0,66587.46875,10087450
2021-11-15,71700.0,71900.0,70900.0,71400.0,67342.0,12420710
2021-11-16,71500.0,72000.0,71300.0,71300.0,67247.6796875,10919239
2021-11-17,71300.0,71600.0,70600.0,70700.0,66681.7890625,11027606
2021-11-18,70700.0,71000.0,70200.0,70200.0,66210.203125,10144957
2021-11-19,70400.0,71400.0,70100.0,71200.0,67153.359375,11954728
2021-11-22,73300.0,75200.0,73000.0,74900.0,70643.0859375,27506623
2021-11-23,76000.0,76000.0,74500.0,75300.0,71020.3515625,22029195
2021-11-24,76000.0,76200.0,74100.0,74800.0,70548.765625,15652305
2021-11-25,75100.0,75100.0,73600.0,73700.0,69511.28125,12559258
2021-11-26,73500.0,74100.0,72000.0,72300.0,68190.84375,13002242
2021-11-29,71700.0,73000.0,71400.0,72300.0,68190.84375,16682559
2021-11-30,73200.0,73900.0,70500.0,71300.0,67247.6796875,30364841
2021-12-01,72000.0,74800.0,71600.0,74400.0,70171.5078125,21954856
2021-12-02,73900.0,75800.0,73800.0,75800.0,71491.921875,23652940
2021-12-03,75600.0,76000.0,74100.0,75600.0,71303.296875,18330240
2021-12-06,75100.0,76700.0,74900.0,76300.0,71963.515625,16391250
2021-12-07,76100.0,77700.0,75600.0,77400.0,73000.9921875,19232453
2021-12-08,78300.0,78600.0,77100.0,77400.0,73000.9921875,21558340
2021-12-09,77400.0,78200.0,77000.0,78200.0,73755.53125,21604528
2021-12-10,77400.0,77600.0,76800.0,76900.0,72529.4140625,9155219
2021-12-13,77200.0,78300.0,76500.0,76800.0,72435.1015625,15038750
2021-12-14,76500.0,77200.0,76200.0,77000.0,72623.7421875,10976660
2021-12-15,76400.0,77600.0,76300.0,77600.0,73189.6328125,9584939
2021-12-16,78500.0,78500.0,77400.0,77800.0,73378.2578125,11996128
2021-12-17,76800.0,78000.0,76800.0,78000.0,73566.8984375,13108479
2021-12-20,77600.0,77800.0,76800.0,77100.0,72718.0390625,11264375
2021-12-21,77900.0,78300.0,77500.0,78100.0,73661.21875,14245298
2021-12-22,78900.0,79400.0,78800.0,79400.0,74887.3359375,17105892
2021-12-23,79800.0,80000.0,79300.0,79900.0,75358.90625,13577498
2021-12-24,80200.0,80800.0,80200.0,80500.0,75924.8046875,12086380
2021-12-27,80600.0,80600.0,79800.0,80200.0,75641.8515625,10783368
2021-12-28,80200.0,80400.0,79700.0,80300.0,75736.171875,18226325
2021-12-29,80200.0,80200.0,78500.0,78800.0,74657.0546875,19794795
2021-12-30,78900.0,79500.0,78100.0,78300.0,74183.359375,14236700
2022-01-04,78800.0,79200.0,78300.0,78700.0,74562.3203125,12427416
2022-01-05,78800.0,79000.0,76400.0,77400.0,73330.6640625,25470640
2022-01-06,76700.0,77600.0,76600.0,76900.0,72856.9609375,12931954
2022-01-07,78100.0,78400.0,77400.0,78300.0,74183.359375,15163757
2022-01-10,78100.0,78100.0,77100.0,78000.0,73899.109375,9947422
2022-01-11,78400.0,79000.0,78000.0,78900.0,74751.7890625,13221123
2022-01-12,79500.0,79600.0,78600.0,78900.0,74751.7890625,11000502
2022-01-13,79300.0,79300.0,77900.0,77900.0,73804.3828125,13889401
2022-01-14,77700.0,78100.0,77100.0,77300.0,73235.921875,10096725
2022-01-17,77600.0,77800.0,76900.0,77500.0,73425.40625,8785122
2022-01-18,77600.0,77800.0,76600.0,77000.0,72951.6875,9592788
2022-01-19,76500.0,76900.0,76100.0,76300.0,72288.5,10598290
2022-01-20,76200.0,76700.0,75900.0,76500.0,72477.9765625,9708168
2022-01-21,75800.0,75800.0,74700.0,75600.0,71625.296875,15774888
2022-01-24,75400.0,75800.0,74700.0,75100.0,71151.5859375,13691134
2022-01-25,74800.0,75000.0,73200.0,74000.0,70109.4140625,17766704
2022-01-26,74000.0,74000.0,74000.0,74000.0,70109.4140625,0
2022-01-27,73800.0,74000.0,71300.0,71300.0,67551.3828125,22274777
2022-01-28,71300.0,73700.0,71200.0,73300.0,69446.21875,21367447
2022-02-03,74900.0,74900.0,73300.0,73300.0,69446.21875,17744721
2022-02-04,74300.0,74600.0,73400.0,74000.0,70109.4140625,12730034
2022-02-07,73500.0,73600.0,72400.0,73000.0,69162.0078125,14240838
2022-02-08,73000.0,73000.0,73000.0,73000.0,69162.0078125,0
2022-02-09,73000.0,73000.0,73000.0,73000.0,69162.0078125,0
2022-02-10,75600.0,75800.0,74700.0,75400.0,71435.8125,17746033
2022-02-11,75000.0,75500.0,74600.0,74900.0,70962.1171875,12205407
2022-02-14,74400.0,74500.0,73100.0,73700.0,69825.203125,13993255
2022-02-15,74100.0,74200.0,73100.0,73700.0,69825.203125,9320365
2022-02-16,74600.0,74900.0,74200.0,74800.0,70867.359375,10767386
2022-02-17,75000.0,75600.0,74500.0,75000.0,71056.8515625,13605382
2022-02-18,74600.0,74800.0,73700.0,74300.0,70393.6484375,10122226
2022-02-21,74300.0,74300.0,74300.0,74300.0,70393.6484375,0
2022-02-22,74300.0,74300.0,74300.0,74300.0,70393.6484375,0
2022-02-23,74300.0,74300.0,74300.0,74300.0,70393.6484375,0
2022-02-24,72300.0,72300.0,71300.0,71500.0,67740.859375,15759283
2022-02-25,72100.0,72600.0,71900.0,71900.0,68119.8203125,13168484
2022-02-28,71900.0,71900.0,71900.0,71900.0,68119.8203125,0
2022-03-02,72300.0,72400.0,71500.0,71700.0,67930.34375,12481430
2022-03-03,72300.0,73100.0,72200.0,72900.0,69067.25,13232638
2022-03-04,72900.0,72900.0,72900.0,72900.0,69067.25,0
2022-03-07,70000.0,70600.0,69900.0,70100.0,66414.46875,18617138
2022-03-08,68800.0,70000.0,68700.0,69500.0,65846.0078125,15828269
2022-03-10,69500.0,69500.0,69500.0,69500.0,65846.0078125,0
2022-03-11,70500.0,70700.0,69700.0,70000.0,66319.734375,15787655
2022-03-14,70000.0,70200.0,69600.0,70200.0,66509.2265625,9040993
2022-03-15,70200.0,70200.0,70200.0,70200.0,66509.2265625,0
2022-03-16,70200.0,70500.0,69700.0,70400.0,66698.703125,10175750
2022-03-17,70400.0,70400.0,70400.0,70400.0,66698.703125,0
2022-03-18,70600.0,70900.0,70200.0,70700.0,66982.921875,14410038
2022-03-21,70900.0,71000.0,69900.0,69900.0,66224.96875,11169002
2022-03-22,69900.0,70500.0,69900.0,70300.0,66603.953125,9402666
2022-03-23,70600.0,71200.0,70300.0,70500.0,66793.4296875,12398025
2022-03-24,69600.0,70300.0,69600.0,69800.0,66130.2421875,37943357
2022-03-25,70100.0,70200.0,69600.0,69800.0,66130.2421875,12986010
2022-03-28,69500.0,69900.0,69200.0,69700.0,66035.4921875,12619289
2022-03-29,70000.0,70300.0,69800.0,70200.0,66509.2265625,13686208
2022-03-30,70300.0,70500.0,69800.0,69900.0,66567.296875,12670187
2022-03-31,69900.0,70200.0,69600.0,69600.0,66281.609375,12510366
2022-04-01,69500.0,69500.0,69000.0,69100.0,65805.4453125,15916846
2022-04-04,68900.0,69300.0,68600.0,69300.0,65995.8984375,11107905
2022-04-05,69400.0,69600.0,69100.0,69200.0,65900.671875,8467248
2022-04-06,68600.0,68800.0,68500.0,68500.0,65234.05078125,15517308
2022-04-07,68500.0,68500.0,68000.0,68000.0,64757.890625,20683327
2022-04-08,68100.0,68300.0,67700.0,67800.0,64567.41796875,15453191
2022-04-11,67800.0,68100.0,67400.0,67900.0,64662.6484375,12263735
2022-04-12,67600.0,67700.0,67000.0,67000.0,63805.56640625,13924389
2022-04-13,67300.0,69000.0,67200.0,68700.0,65424.515625,17378619
2022-04-14,68700.0,68700.0,67500.0,67500.0,64281.71875,16409494
2022-04-15,67200.0,67300.0,66500.0,66600.0,63424.640625,13176415
2022-04-18,66500.0,67100.0,66100.0,66700.0,63519.8671875,10119203
2022-04-19,67100.0,68000.0,67000.0,67300.0,64091.26171875,12959434
2022-04-20,67000.0,67400.0,66500.0,67400.0,64186.49609375,16693293
2022-04-21,67600.0,68300.0,67500.0,67700.0,64472.19140625,12847448
2022-04-22,67200.0,67300.0,66700.0,67000.0,63805.56640625,11791478
2022-04-25,66500.0,66700.0,66300.0,66300.0,63138.93359375,11016474
2022-04-26,66400.0,66700.0,66100.0,66100.0,62948.46875,12946923
2022-04-27,65400.0,65500.0,64900.0,65000.0,61900.921875,18122084
2022-04-28,65400.0,65500.0,64500.0,64800.0,61710.45703125,16895527
2022-04-29,65100.0,67600.0,65000.0,67400.0,64186.49609375,26190390
2022-05-02,66600.0,67600.0,66500.0,67300.0,64091.26171875,14106184
2022-05-03,67400.0,68400.0,67300.0,67500.0,64281.71875,14168875
2022-05-04,68000.0,68400.0,67500.0,67900.0,64662.6484375,11505248
2022-05-06,67000.0,67100.0,66500.0,66500.0,63329.3984375,14356156
2022-05-10,65900.0,66300.0,65300.0,65700.0,62567.54296875,17235605
2022-05-11,65500.0,66300.0,65200.0,65700.0,62567.54296875,12330920
2022-05-12,65200.0,65500.0,64900.0,64900.0,61805.6953125,16414188
2022-05-13,65300.0,66700.0,65200.0,66500.0,63329.3984375,14551536
2022-05-16,67100.0,67400.0,66100.0,66300.0,63138.93359375,11937555
2022-05-17,66600.0,67900.0,66600.0,67600.0,64376.953125,15680447
2022-05-18,68300.0,68700.0,67600.0,68100.0,64853.12109375,16486319
2022-05-19,66500.0,67600.0,66500.0,67500.0,64281.71875,17073727
2022-05-20,67800.0,68400.0,67700.0,68000.0,64757.890625,12109671
2022-05-23,68800.0,68800.0,67600.0,67900.0,64662.6484375,13684088
2022-05-24,67500.0,67700.0,66500.0,66500.0,63329.3984375,15482576
2022-05-25,66700.0,67100.0,65900.0,66400.0,63234.17578125,15150490
2022-05-26,66300.0,67200.0,65500.0,65900.0,62758.0078125,15970890
2022-05-27,66700.0,66900.0,66200.0,66500.0,63329.3984375,11405555
2022-05-30,67500.0,67800.0,66900.0,67700.0,64472.19140625,14255484
2022-05-31,67500.0,67500.0,66700.0,67400.0,64186.49609375,24365002
2022-06-02,66600.0,67000.0,66400.0,66700.0,63519.8671875,14959443
2022-06-03,67200.0,67300.0,66800.0,66800.0,63615.1015625,8222883
2022-06-07,66200.0,66400.0,65400.0,65500.0,62377.08203125,19355755
2022-06-08,65400.0,65700.0,65300.0,65300.0,62186.61328125,12483180
2022-06-09,65100.0,65200.0,64500.0,65200.0,62091.38671875,25790725
2022-06-10,64000.0,64400.0,63800.0,63800.0,60758.1328125,22193552
2022-06-13,62400.0,62800.0,62100.0,62100.0,59139.18359375,22157816
2022-06-14,61200.0,62200.0,61100.0,61900.0,58948.7265625,24606419
2022-06-15,61300.0,61500.0,60200.0,60700.0,57805.9375,26811224
2022-06-16,61300.0,61800.0,60500.0,60900.0,57996.3984375,23394895
2022-06-17,59400.0,59900.0,59400.0,59800.0,56948.8515625,29053450
2022-06-20,59800.0,59900.0,58100.0,58700.0,55901.296875,34111306
2022-06-21,58700.0,59200.0,58200.0,58500.0,55710.83203125,25148109
2022-06-22,59000.0,59100.0,57600.0,57600.0,54853.73828125,23334687
2022-06-23,57700.0,58000.0,56800.0,57400.0,54663.2734375,28338608
2022-06-24,57900.0,59100.0,57700.0,58400.0,55615.59375,23256103
2022-06-27,59000.0,59900.0,58300.0,58800.0,55996.52734375,18122236
2022-06-28,59200.0,59500.0,58700.0,59400.0,56567.91796875,13540538
2022-06-29,58500.0,58800.0,58000.0,58000.0,55572.40625,14677138
2022-06-30,57200.0,57600.0,57000.0,57000.0,54614.265625,18915142
2022-07-01,56900.0,57500.0,55900.0,56200.0,53847.7421875,24982097
2022-07-04,56100.0,57400.0,55700.0,57100.0,54710.078125,17807126
2022-07-05,57600.0,58200.0,57200.0,57200.0,54805.89453125,14216539
2022-07-06,57300.0,57300.0,56400.0,56400.0,54039.375,16820461
2022-07-07,56400.0,58700.0,56300.0,58200.0,55764.0390625,21322833
2022-07-08,58600.0,59300.0,58200.0,58700.0,56243.109375,15339271
2022-07-11,59300.0,59600.0,58700.0,58800.0,56338.92578125,13042624
2022-07-12,58600.0,58700.0,58100.0,58100.0,55668.2265625,9336061
2022-07-13,58300.0,58600.0,58000.0,58000.0,55572.40625,10841315
2022-07-14,57500.0,58200.0,57400.0,57500.0,55093.328125,15067012
2022-07-15,58400.0,60000.0,58100.0,60000.0,57488.6953125,18685583
2022-07-18,60600.0,62000.0,60500.0,61900.0,59309.1796875,20832517
2022-07-19,61400.0,61500.0,60200.0,60900.0,58351.03125,15248261
2022-07-20,61800.0,62100.0,60500.0,60500.0,57967.765625,16782238
2022-07-21,61100.0,61900.0,60700.0,61800.0,59213.35546875,12291374
2022-07-22,61800.0,62200.0,61200.0,61300.0,58734.2890625,10261310
2022-07-25,60900.0,61900.0,60800.0,61100.0,58542.65625,9193681
2022-07-26,60800.0,61900.0,60800.0,61700.0,59117.546875,6597211
2022-07-27,61300.0,61900.0,61200.0,61800.0,59213.35546875,7320997
2022-07-28,62300.0,62600.0,61600.0,61900.0,59309.1796875,10745302
2022-07-29,62400.0,62600.0,61300.0,61400.0,58830.09765625,15093120
2022-08-01,61000.0,61700.0,60300.0,61300.0,58734.2890625,13154816
2022-08-02,61200.0,61900.0,61000.0,61700.0,59117.546875,13614895
2022-08-03,61600.0,61600.0,61000.0,61300.0,58734.2890625,10053861
2022-08-04,61700.0,61800.0,61200.0,61500.0,58925.9140625,9125439
2022-08-05,61700.0,61900.0,61200.0,61500.0,58925.9140625,9567620
2022-08-08,61400.0,61400.0,60600.0,60800.0,58255.2109375,11313150
2022-08-09,60600.0,60700.0,59600.0,60000.0,57488.6953125,18251170
2022-08-10,58900.0,59200.0,58600.0,59100.0,56626.3671875,18084349
2022-08-11,59600.0,60000.0,59300.0,59900.0,57392.88671875,15141941
2022-08-12,59500.0,60700.0,59400.0,60200.0,57680.32421875,10786658
2022-08-16,60500.0,61600.0,60300.0,61000.0,58446.84375,15036727
2022-08-17,61100.0,61200.0,60300.0,60400.0,57871.95703125,9061518
2022-08-18,60300.0,61900.0,60000.0,61500.0,58925.9140625,16372754
2022-08-19,61400.0,61600.0,60600.0,60900.0,58351.03125,6923679
2022-08-22,60300.0,60400.0,59800.0,60000.0,57488.6953125,8259865
2022-08-23,59000.0,59600.0,59000.0,59100.0,56626.3671875,9041629
2022-08-24,59200.0,59500.0,59000.0,59000.0,56530.546875,8888486
2022-08-25,59200.0,59700.0,59000.0,59700.0,57201.25,5767902
2022-08-26,60300.0,60900.0,59900.0,60000.0,57488.6953125,9499995
2022-08-29,58700.0,58900.0,58600.0,58600.0,56147.296875,9841329
2022-08-30,58700.0,59000.0,58300.0,58800.0,56338.92578125,9690044
2022-08-31,58200.0,59900.0,58200.0,59700.0,57201.25,14203512
2022-09-01,58700.0,58900.0,58300.0,58400.0,55955.6640625,14905777
2022-09-02,58300.0,58600.0,57500.0,57500.0,55093.328125,15040310
2022-09-05,57400.0,57800.0,56800.0,57100.0,54710.078125,11425977
2022-09-06,57200.0,57600.0,56900.0,57100.0,54710.078125,7503086
2022-09-07,56700.0,56700.0,55900.0,56000.0,53656.1171875,17384854
2022-09-08,56200.0,56400.0,55600.0,55600.0,53272.859375,18000016
2022-09-13,57000.0,58500.0,56800.0,58100.0,55668.2265625,17166581
2022-09-14,56200.0,57200.0,56100.0,56800.0,54422.63671875,12524961
2022-09-15,57000.0,57100.0,56000.0,56000.0,53656.1171875,11664819
2022-09-16,55600.0,56400.0,55500.0,56200.0,53847.7421875,13456503
2022-09-19,56300.0,57000.0,56000.0,56400.0,54039.375,12278653
2022-09-20,56400.0,57000.0,55800.0,55800.0,53464.48828125,14041465
2022-09-21,55400.0,55500.0,55000.0,55300.0,52985.41796875,11863700
2022-09-22,54600.0,54700.0,54300.0,54400.0,52123.0859375,12786510
2022-09-23,54400.0,54900.0,54200.0,54500.0,52218.89453125,10555964
2022-09-26,53700.0,54200.0,53600.0,53900.0,51644.015625,15008449
2022-09-27,53800.0,54200.0,53500.0,54200.0,51931.45703125,16631289
2022-09-28,53900.0,54400.0,52500.0,52900.0,50685.8671875,19991129
2022-09-29,53300.0,53700.0,52600.0,52600.0,50744.7109375,13882080
2022-09-30,52300.0,53600.0,51800.0,53100.0,51227.08203125,22503249
2022-10-04,55300.0,55400.0,54500.0,55200.0,53253.01171875,19148435
2022-10-05,56900.0,57200.0,55400.0,56000.0,54024.79296875,22458970
2022-10-06,56700.0,57300.0,56300.0,56300.0,54314.2109375,14944446
2022-10-07,55900.0,56900.0,55200.0,56200.0,54217.73828125,16886813
2022-10-11,54400.0,55700.0,54000.0,55400.0,53445.95703125,21437877
2022-10-12,55700.0,57000.0,55200.0,55800.0,53831.84765625,18408910
2022-10-13,55400.0,56100.0,55200.0,55200.0,53253.01171875,13784602
2022-10-14,56200.0,56500.0,55800.0,56300.0,54314.2109375,12924326
2022-10-17,55800.0,57000.0,55700.0,56600.0,54603.6328125,13641878
2022-10-18,56700.0,57100.0,55800.0,56500.0,54507.15625,14820702
2022-10-19,56700.0,56900.0,55700.0,55800.0,53831.84765625,12660652
2022-10-20,55200.0,56000.0,55100.0,55500.0,53542.4296875,17107653
2022-10-21,55100.0,56300.0,55100.0,55900.0,53928.31640625,11456060
2022-10-24,57000.0,57500.0,56700.0,57500.0,55471.87890625,16944503
2022-10-25,57000.0,58600.0,57000.0,57700.0,55664.828125,17405678
2022-10-26,58000.0,59600.0,57700.0,59400.0,57304.8671875,20824967
2022-10-27,59700.0,60100.0,58900.0,59500.0,57401.34375,21756712
2022-10-28,58900.0,59200.0,57200.0,57300.0,55278.93359375,20924937
2022-10-31,58100.0,59900.0,58000.0,59400.0,57304.8671875,18999514
2022-11-01,59900.0,60300.0,59500.0,60000.0,57883.70703125,17201647
2022-11-02,59700.0,60000.0,59300.0,59600.0,57497.81640625,13202919
2022-11-03,58600.0,59800.0,58100.0,59200.0,57111.91796875,17492162
2022-11-04,59100.0,59500.0,58400.0,59400.0,57304.8671875,12445841
2022-11-07,59700.0,60300.0,59400.0,60200.0,58076.65234375,12437246
2022-11-08,60500.0,61900.0,60500.0,61800.0,59620.21484375,18273898
2022-11-09,62000.0,62200.0,61300.0,62000.0,59813.16015625,14045592
2022-11-10,61400.0,61500.0,60400.0,60400.0,58269.6015625,21087633
2022-11-11,63100.0,63200.0,62300.0,62900.0,60681.421875,20037163
2022-11-14,62900.0,62900.0,61700.0,61900.0,59716.6953125,15973416
2022-11-15,62200.0,62500.0,61600.0,62400.0,60199.05078125,12310986
2022-11-16,62400.0,62700.0,61700.0,62700.0,60488.47265625,12909260
2022-11-17,62000.0,62000.0,61300.0,61400.0,59234.32421875,13298296
2022-11-18,61800.0,62400.0,61400.0,61800.0,59620.21484375,12236503
2022-11-21,61400.0,61800.0,60800.0,61400.0,59234.32421875,9378097
2022-11-22,60900.0,61200.0,60300.0,60600.0,58462.5390625,9411289
2022-11-23,61200.0,61300.0,60700.0,61000.0,58848.4375,8765050
2022-11-24,61200.0,61700.0,60900.0,61400.0,59234.32421875,8125010
2022-11-25,61400.0,61700.0,60800.0,61000.0,58848.4375,6677933
2022-11-28,60500.0,60500.0,59800.0,60100.0,57980.18359375,8589032
2022-11-29,59900.0,60600.0,59800.0,60600.0,58462.5390625,7014160
2022-11-30,60400.0,62200.0,60200.0,62200.0,60006.10546875,19768903
2022-12-01,63100.0,63200.0,62300.0,62600.0,60392.0,16631445
2022-12-02,62500.0,62500.0,60400.0,60400.0,58269.6015625,15331184
2022-12-05,60900.0,61100.0,60000.0,60300.0,58173.125,13767787
2022-12-06,59800.0,60100.0,59200.0,59200.0,57111.91796875,13888300
2022-12-07,58800.0,59600.0,58500.0,58900.0,56822.5078125,12100662
2022-12-08,58700.0,59200.0,58600.0,59200.0,57111.91796875,12986815
2022-12-09,59300.0,60600.0,59300.0,60400.0,58269.6015625,10529632
2022-12-12,59900.0,60000.0,59400.0,59500.0,57401.34375,9036472
2022-12-13,59600.0,60300.0,59400.0,59700.0,57594.2890625,9040873
2022-12-14,59800.0,60600.0,59800.0,60500.0,58366.06640625,8207485
2022-12-15,59800.0,60200.0,59300.0,59300.0,57208.39453125,8716039
2022-12-16,58300.0,59500.0,58300.0,59500.0,57401.34375,13033596
2022-12-19,59500.0,59900.0,59100.0,59500.0,57401.34375,7696187
2022-12-20,59000.0,59100.0,58500.0,58600.0,56533.0859375,9284761
2022-12-21,58700.0,59100.0,58000.0,58000.0,55954.25,10356971
2022-12-22,58100.0,59100.0,58100.0,59100.0,57015.453125,10720630
2022-12-23,58200.0,58400.0,57700.0,58100.0,56050.7265625,9829407
2022-12-26,58000.0,58100.0,57700.0,57900.0,55857.7734375,6756411
2022-12-27,58000.0,58400.0,57900.0,58100.0,56050.7265625,10667027
2022-12-28,57600.0,57600.0,56400.0,56600.0,54945.03125,14665410
2022-12-29,56000.0,56200.0,55300.0,55300.0,53683.03515625,11295935
2023-01-02,55500.0,56100.0,55200.0,55500.0,53877.1875,10031448
2023-01-03,55400.0,56000.0,54500.0,55400.0,53780.1171875,13547030
2023-01-04,55700.0,58000.0,55600.0,57800.0,56109.9375,20188071
